Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
OM024_1933_CT_SU2011_VA_04	tt-673	camiones	NC	Noun	camión	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-674	y	CC	Conjunction	y	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-675	él	PPX	Pronoun	él	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-676	era	VEfin	Verb	ser	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Sing	1st or 3rd
OM024_1933_CT_SU2011_VA_04	tt-677	encargado	VLadj	Verb	encargar	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-678	de	CSUBI	Conjunction	de	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-679	comprar	VLinf	Verb	comprar	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA	Infinitive			
OM024_1933_CT_SU2011_VA_04	tt-680	todas	QU	Determiner	todo	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-681	las	ART	Determiner	el	>>i	00:00:24	00:00:31	4	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-682	cosillas	NC	Noun	cosa	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-683	que	CQUE	Conjunction	que	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-684	las	ART	Determiner	el	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-685	amas	NC	Noun	ama	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-686	de	PREP	Preposition	de	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-687	casa	NC	Noun	casa	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Singular	
