Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
MF051_1974_GV_FA2011_JT_01	tt-2340	...	DOTS	Punctuation	...	>>s	00:00:08	00:00:14	3	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2341	este	NC	Noun	este	>>s	00:00:08	00:00:14	3	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2342	...	DOTS	Punctuation	...	>>s	00:00:08	00:00:14	3	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2343	estuve	VEfin	Verb	estar	>>s	00:00:08	00:00:14	3	Spanish	MF051_1974_GV_FA2011_JT	Pret	Indi	Sing	1st
MF051_1974_GV_FA2011_JT_01	tt-2344	diez	CARD	Determiner	diez	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2345	años	NC	Noun	año	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2346	en	PREP	Preposition	en	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2347	un	ART	Determiner	un	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2348	laboratorio	NC	Noun	laboratorio	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2349	de	PREP	Preposition	de	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2350	computación	NC	Noun	computación	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2351	donde	ADV	Adverb	donde	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2352	está	VEfin	Verb	estar	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	3rd
MF051_1974_GV_FA2011_JT_01	tt-2353	el	ART	Determiner	el	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2354	programa	NC	Noun	programa	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2355	de	PREP	Preposition	de	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2356	recuperación	NC	Noun	recuperación	>>s	00:00:14	00:00:20	4	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2357	de	PREP	Preposition	de	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2358	créditos	NC	Noun	crédito	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2359	.	FS	Punctuation	.	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2360	Eh	NP	Noun	eh	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2361	...	DOTS	Punctuation	...	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2362	yo	PPX	Pronoun	yo	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2363	estuve	VEfin	Verb	estar	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT	Pret	Indi	Sing	1st
MF051_1974_GV_FA2011_JT_01	tt-2364	a	PREP	Preposition	a	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2365	cargo	NC	Noun	cargo	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2366	diez	CARD	Determiner	diez	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2367	años	NC	Noun	año	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2368	allí	ADV	Adverb	allí	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2369	con	PREP	Preposition	con	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2370	estudiantes	NC	Noun	estudiante	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2371	y	CC	Conjunction	y	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2372	prácticamente	ADV	Adverb	prácticamente	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2373	era	VEfin	Verb	ser	>>s	00:00:20	00:00:26	5	Spanish	MF051_1974_GV_FA2011_JT	Imp	Indi	Sing	1st or 3rd
MF051_1974_GV_FA2011_JT_01	tt-2374	la	ART	Determiner	el	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2375	maestra	NC	Noun	maestro	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2376	.	FS	Punctuation	.	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2377	Y	CC	Conjunction	y	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2378	eran	VLfin	Verb	erar|ser	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT	Past	Subj	Plural	2nd or 3rd
MF051_1974_GV_FA2011_JT_01	tt-2379	de	PREP	Preposition	de	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2380	todas	QU	Determiner	todo	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2381	las	ART	Determiner	el	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2382	diferentes	ADJ	Adjective	diferente	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2383	materias	NC	Noun	materia	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2384	.	FS	Punctuation	.	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2385	Lógico	ADJ	Adjective	lógico	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2386	,	CM	Punctuation	,	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2387	no	NEG	Adverb	no	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2388	sabía	VLfin	Verb	saber	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT	Imp	Indi	Sing	1st or 3rd
MF051_1974_GV_FA2011_JT_01	tt-2389	todas	QU	Determiner	todo	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2390	las	ART	Determiner	el	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2391	materias	NC	Noun	materia	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2392	,	CM	Punctuation	,	>>s	00:00:26	00:00:31	6	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2393	pero	CCAD	Conjunction	pero	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2394	siempre	ADV	Adverb	siempre	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2395	cuando	CSUBX	Conjunction	cuando	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2396	hay	VHfin	Verb	haber	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	3rd
MF051_1974_GV_FA2011_JT_01	tt-2397	un	ART	Determiner	un	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2398	...	DOTS	Punctuation	...	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2399	cuando	CSUBX	Conjunction	cuando	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2400	tú	PPX	Pronoun	tú	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2401	quieres	VLfin	Verb	querer	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	2nd
MF051_1974_GV_FA2011_JT_01	tt-2402	realmente	ADV	Adverb	realmente	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
