clip_id	gram_tags	prag_tags	func_tags	herit_tags	vocab_tags
AF002_1989_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:ser,Noun:papá,Noun:mamá,Noun:familia,Noun:Durango,Adjective:bueno,Verb:nacer,Verb:venir,Noun:ama,Noun:tipo,Noun:padre,Verb:haber,Adjective:malo,Noun:casa,Adjective:okay,Noun:historia,Noun:Juárez,Verb:recordar,Noun:este,Verb:crecer,Verb:quedar,Noun:verano,Noun:Okay,Noun:trabajo
AF002_1989_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Verb:celebrar,Verb:ser,Noun:fecha,Noun:tradición,Noun:vez,Noun:Unidos,Noun:día
AF002_1989_EP_SU2011_AD_03	Det,Det:Art,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,MImp,MImp:Informal,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:gustar,Verb:ser,Noun:escuela,Verb:ir,Verb:hacer,Noun:maestría,Verb:querer,Verb:empezar,Verb:estar,Noun:ciencia,Noun:educación,Noun:año,Verb:trabajar,Adjective:curioso,Noun:consejero
AF002_1989_EP_SU2011_AD_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	,Verb:ser,Verb:callar,Noun:compañero,Verb:reservar,Adjective:amigable,Noun:trabajo
AF002_1989_EP_SU2011_AD_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision	Expresar,Expresar:Sugerencias		,Verb:ser,Verb:influir,Adjective:bueno,Verb:salir,Verb:hacer,Verb:haber,Noun:vida,Verb:tener
AF002_1989_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Imperf,Indefinido,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Revision			,Verb:ser,Verb:tener,Noun:cosa,Adjective:favorito,Noun:escuela,Noun:historia
AF002_1989_EP_SU2011_AD_07	Det,Det:Art,Det:Pos,Indefinido,Prep,Aux,Aux:Haber,Det,Det:DetCombi,PerfPerif				,Verb:haber,Noun:familia,Verb:poder,Verb:culturar,Noun:primera,Verb:tener
AF002_1989_EP_SU2011_AD_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,Gustar,Gustar:Ajenos,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision			,Verb:ser,Noun:infancia,Verb:ir,Noun:niño,Verb:hacer,Verb:estar,Verb:haber,Verb:gustar,Noun:día,Adjective:bueno,Adjective:perfecto,Noun:amistad,Noun:vez,Noun:tío,Adjective:grande,Verb:observar,Noun:casa,Noun:primo,Verb:conservar,Noun:gente,Verb:jugar,Verb:conocer
AF002_1989_EP_SU2011_AD_09	Det,Det:Art,Det:CuantIndef,Det:Pos,Gustar,Gustar:Interlocutor,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Probabilidad			,Adjective:bueno,Noun:persona,Verb:ser,Noun:año,Verb:acabar,Noun:escuela,Noun:familia,Adjective:grandote,Adjective:propio,Verb:tener,Noun:hermano,Noun:mmm,Noun:este
AF002_1989_EP_SU2011_AD_10	Det,Det:Art,Det:Demo,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Ajenos,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Probabilidad			Fraseol,Fraseol:LocAdv,Fraseol:VerbPrep,Verb:ser,Verb:ir,Noun:inglés,Noun:expresión,Noun:español,Noun:persona,Verb:depender,Verb:conocer,Noun:enojo,Verb:estar,Adjective:social,Verb:referir,Adjective:curioso,Noun:mayoría,Adjective:bueno
AF002_1989_EP_SU2011_AD_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Noun:español,Noun:palabra,Verb:decir,Verb:venir,Verb:haber,Verb:usar,Noun:mmm,Adjective:suave,Noun:área,Noun:inglés,Noun:expresión,Noun:parking,Verb:adoptar,Verb:poder,Noun:gente
AF002_1989_EP_SU2011_AD_12	Det,Det:Art,Det:CuantIndef,Haber,Haber:Exist,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepArtFem,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Probabilidad			Entities,Entities:Geo,Verb:haber,Verb:estar,Verb:ser,Noun:idioma,Noun:vez,Verb:hacer,Noun:español,Adjective:seguro,Noun:persona,Verb:decir,Verb:ir,Verb:referir,Verb:mezclar,Verb:escuchar,Noun:inglés,Adjective:okay,Verb:tener,Verb:tratar,Verb:hablar,Adjective:bueno,Adjective:diferente,Verb:pensar
AF002_1989_EP_SU2011_AD_13	Det,Det:Art,Det:CuantIndef,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Noun:momento,Adjective:feliz,Verb:haber,Verb:tener,Noun:mmm
AF002_1989_EP_SU2011_AD_14	Det,Det:Art,Det:Demo,Det:Pos,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			Entities,Entities:Geo,Fraseol,Fraseol:LocAdv,Verb:ser,Verb:haber,Noun:gente,Noun:parte,Adjective:americano,Adjective:raro,Adjective:mexicano,Adjective:distinto,Verb:considerar,Verb:decir,Verb:poder,Verb:referir,Noun:mexicano,Verb:vivir
AF002_1989_EP_SU2011_AD_15	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Probabilidad			,Verb:ser,Noun:idioma,Verb:ir,Verb:hablar,Verb:dar,Noun:gente,Noun:oportunidad,Adjective:bueno,Adjective:primero
AF002_1989_EP_SU2011_AD_16	Det,Det:Art,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:ser,Noun:idioma,Verb:hablar,Adjective:bilingüe,Adjective:fundamental
AF002_1989_EP_SU2011_AD_17	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,Pron,Pron:ObjetoDoble,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:inglés,Noun:español,Verb:hablar,Adjective:español,Noun:clase,Adjective:cómodo,Noun:trabajo,Verb:escribir,Verb:estar,Noun:año,Noun:diario,Verb:tener,Noun:vez,Noun:cómoda,Verb:haber,Noun:escuela,Verb:leer,Verb:hacer,Noun:palabra,Verb:sentir,Noun:compañero,Noun:infancia,Noun:estudiante,Noun:gente,Noun:México,Adjective:bilingüe,Noun:familia,Noun:educación,Noun:Unidos,Verb:llegar,Verb:dar,Adjective:secundario,Verb:ir,Noun:lengua,Noun:papá,Adjective:primario,Verb:conocer
AF002_1989_EP_SU2011_AD_18	Prep				,Verb:be,Noun:place,Verb:live,Noun:tradition,Verb:would,Noun:people,Adjective:nice,Adjective:friendly,Verb:tell
AF003_1992_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			Entities,Entities:Geo,Verb:gustar,Verb:comprar,Noun:este,Verb:crecer,Verb:nacer,Verb:ser,Verb:patinar,Adjective:favorito,Noun:infancia,Noun:historia
AF003_1992_EP_SU2011_AD_02	Det,Det:Pos,Imperf,Prep,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:venir,Noun:este,Noun:familia,Verb:tener
AF003_1992_EP_SU2011_AD_03	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Sujeto	RecuDiscurso,RecuDiscurso:GanarTiempo			Fraseol,Fraseol:VerbPrep,Noun:este,Noun:mamá,Verb:hacer,Noun:papá
AF003_1992_EP_SU2011_AD_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Noun:este,Verb:ser,Verb:hacer,Adjective:menudo,Noun:mamá,Verb:reunir,Verb:haber,Noun:familia,Adjective:mucho,Verb:gustar
AF003_1992_EP_SU2011_AD_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:DetCombi,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:ir,Noun:este,Verb:gustar,Noun:verdad,Verb:haber,Adjective:bueno,Noun:escuela,Verb:tener,Verb:hacer,Verb:estar,Adjective:mucho,Verb:decir,Verb:saber,Noun:socorro,Noun:wow,Adjective:recuerdo,Noun:hermano,Noun:persona,Noun:actividad,Verb:estudiar,Verb:aprender,Noun:emoción,Verb:agarrar
AF003_1992_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas	,Verb:ser,Verb:ayudar,Noun:este,Verb:haber
AF003_1992_EP_SU2011_AD_07	Det,Det:Art,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Adjective:mexicano
AF003_1992_EP_SU2011_AD_08	Det,Det:Art,Det:Pos,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad	Expresar,Expresar:Sugerencias		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:español,Verb:hablar,Noun:gente,Verb:estar,Verb:saber,Verb:poder,Adjective:bueno,Verb:ayudar,Noun:importancia,Noun:ayuda,Noun:verdad,Verb:comunicar,Verb:necesitar
AF003_1992_EP_SU2011_AD_09	Det,Det:Art,Det:Demo,Det:Pos,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hablar,Verb:ir,Noun:idioma,Noun:este,Verb:mezclar,Verb:tener
AF003_1992_EP_SU2011_AD_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:haber,Noun:vida,Verb:tener,Verb:ser,Verb:estar,Noun:este,Noun:momento,Noun:familia,Verb:pensar,Verb:decir,Verb:ir,Adjective:feliz,Verb:imaginar,Adjective:grande,Noun:orgullo,Verb:motivar,Noun:haz,Noun:papá,Noun:influencia
AF003_1992_EP_SU2011_AD_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Indefinido,MImp,MImp:Informal,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ser,Verb:poder,Verb:haber,Verb:aprender,Adjective:inteligente,Verb:ayudar,Noun:verdad,Verb:hacer,Adjective:exitoso,Adjective:malo,Noun:familia,Noun:número,Verb:decir,Noun:este,Verb:fijar,Adjective:top,Noun:papá,Noun:ten
AF003_1992_EP_SU2011_AD_12	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Verb:ir,Verb:ser,Verb:poder,Noun:año,Verb:ayudar,Verb:decir,Noun:este,Noun:gente,Verb:querer,Noun:ojalá,Noun:carrera,Noun:estudio
AF003_1992_EP_SU2011_AD_13	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:ir,Verb:hacer,Noun:este,Verb:tener,Adjective:bueno,Verb:estar,Adjective:mucho,Noun:clase,Noun:banda,Noun:escuela,Noun:school,Verb:tocar,Noun:mamá,Verb:esperar,Verb:poder,Adjective:high,Verb:llegar,Noun:persona,Noun:cosa,Verb:quedar,Adjective:diferente,Verb:venir,Noun:verdad,Verb:bailar,Verb:empezar,Verb:sonar,Noun:flauta,Verb:seguir,Noun:campana,Adjective:amigo,Noun:nadie,Verb:hablar,Noun:música,Verb:decir,Verb:ver,Verb:divertir,Verb:conocer
AF004_1991_EP_SU2011_AD_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado				,Verb:ganar,Verb:ser,Adjective:tímido,Verb:guess,Adjective:shy,Noun:school,Adjective:high
AF004_1991_EP_SU2011_AD_02	Det,Det:Art,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa			,Verb:ser,Verb:estar
AF004_1991_EP_SU2011_AD_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas	,Verb:ser,Verb:estar,Verb:tener,Noun:año,Noun:bien
AF004_1991_EP_SU2011_AD_04	Det,Det:Pos,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	,Verb:ser,Noun:mamá,Verb:poder,Noun:padre,Noun:papá,Noun:colegio,Verb:influence,Noun:school,Adjective:high
AF004_1991_EP_SU2011_AD_05	Det,Det:Art,MImp,MImp:Informal,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar,SerEstar:EstarAux				,Noun:psicología
AF004_1991_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Revision			,Verb:tener,Verb:estar,Noun:año,Verb:recordar,Verb:ir,Noun:cause,Noun:familia,Noun:abuelo,Verb:decir,Adjective:favorito,Noun:Vallarta,Noun:cool
AF006_1968_EP_SU2011_AD_01	Det,Det:Art,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,SerEstar,SerEstar:Ser,Det,Det:LoAdj,Genero,Genero:ExcepArtFem	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Verb:ser,Verb:llamar,Adjective:segundo,Noun:barrio
AF006_1968_EP_SU2011_AD_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Ajenos	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Noun:mamá,Noun:papá,Noun:Chihuahua,Noun:familia,Verb:conocer
AF006_1968_EP_SU2011_AD_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Det:TodoEsp,Imperf,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi				Entities,Entities:Geo,Verb:ser,Adjective:bonito,Noun:vecino,Noun:infancia
AF006_1968_EP_SU2011_AD_04	Det,Det:Art,Haber,Haber:Exist,Prep,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision			,Verb:ser,Adjective:bonito
AF006_1968_EP_SU2011_AD_05	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa		Contacto,Contacto:Mixtas	,Verb:tener,Verb:haber,Verb:ser,Noun:Thanksgiving,Verb:que,Noun:frijol
AF006_1968_EP_SU2011_AD_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Gustar,Gustar:Propios,MSub,MSub:Pres,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	,Verb:ser,Noun:escuela,Verb:hacer,Adjective:bueno,Verb:tener,Verb:dar,Verb:estar,Verb:haber,Verb:gustar,Noun:estudiante,Verb:poder,Verb:guess,Verb:ver
AF006_1968_EP_SU2011_AD_07	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Verb:estar,Verb:saber,Verb:decir,Verb:casar,Verb:querer,Verb:pedir,Noun:principio,Verb:comenzar,Noun:Thanksgiving,Verb:guess,Verb:conocer
AF006_1968_EP_SU2011_AD_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:trabajar,Verb:estar,Verb:ser,Verb:meter,Noun:hijo,Verb:crecer,Noun:escuela,Verb:querer,Verb:regresar
AF006_1968_EP_SU2011_AD_09	Det,Det:Art,Det:Pos,MImp,MImp:Informal,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			,Verb:ser,Noun:hijo,Noun:niño,Verb:contar,Verb:hacer
AF006_1968_EP_SU2011_AD_10	Det,Det:Art,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser				,Adjective:good,Noun:orgullo,Verb:hacer,Noun:hijo,Verb:be,Adjective:orgulloso
